username,created_at,favorite_count,retweet_count,reply_count,quote_count,lang,full_text,label,validasi_label,cleaning,case_folding,normalisasi,tokenize,stopword_removal,stemming_data
,Mon Sep 22 16:08:29 +0000 2025,1,0,0,0,in,@minimenergi must try! ini bagus lebih melembabkan kulit dibanding hada labo yg putih itu &lt;3,0,0,must try ini bagus lebih melembabkan kulit dibanding hada labo yg putih itu lt,must try ini bagus lebih melembabkan kulit dibanding hada labo yg putih itu lt,must try ini bagus lebih melembabkan kulit dibanding hada labo yang putih itu lantai,"['must', 'try', 'ini', 'bagus', 'lebih', 'melembabkan', 'kulit', 'dibanding', 'hada', 'labo', 'yang', 'putih', 'itu', 'lantai']","['must', 'try', 'bagus', 'melembabkan', 'kulit', 'dibanding', 'hada', 'labo', 'putih', 'lantai']",must try bagus melembabkan kulit banding hada labo putih lantai
,Sat Sep 20 16:39:25 +0000 2025,0,0,0,0,in,@dikirfan aku cethapil pake gentle cleansernya. moisturizer pake glad2glow yg ungu. dulu aku pake hada labo cuma lebih ngefek glad2glow. produk lokal : glad2glow the originote avoskin azarine npure somethinc whitelab labore nih juga oke,2,1,aku cethapil pake gentle cleansernya moisturizer pake gladglow yg ungu dulu aku pake hada labo cuma lebih ngefek gladglow produk lokal gladglow the originote avoskin azarine npure somethinc whitelab labore nih juga oke,aku cethapil pake gentle cleansernya moisturizer pake gladglow yg ungu dulu aku pake hada labo cuma lebih ngefek gladglow produk lokal gladglow the originote avoskin azarine npure somethinc whitelab labore nih juga oke,aku cethapil pakai gentle cleansernya moisturizer pakai gladglow yang ungu dulu aku pakai hada labo cuma lebih ngefek gladglow produk lokal gladglow the originote avoskin azarine npure somethinc whitelab labore nih juga oke,"['aku', 'cethapil', 'pakai', 'gentle', 'cleansernya', 'moisturizer', 'pakai', 'gladglow', 'yang', 'ungu', 'dulu', 'aku', 'pakai', 'hada', 'labo', 'cuma', 'lebih', 'ngefek', 'gladglow', 'produk', 'lokal', 'gladglow', 'the', 'originote', 'avoskin', 'azarine', 'npure', 'somethinc', 'whitelab', 'labore', 'nih', 'juga', 'oke']","['cethapil', 'pakai', 'gentle', 'cleansernya', 'moisturizer', 'pakai', 'gladglow', 'ungu', 'pakai', 'hada', 'labo', 'ngefek', 'gladglow', 'produk', 'lokal', 'gladglow', 'the', 'originote', 'avoskin', 'azarine', 'npure', 'somethinc', 'whitelab', 'labore', 'nih', 'oke']",cethapil pakai gentle cleansernya moisturizer pakai gladglow ungu pakai hada labo ngefek gladglow produk lokal gladglow the originote avoskin azarine npure somethinc whitelab labore nih oke
,Thu Nov 27 11:23:59 +0000 2025,0,0,1,0,in,@veillichor @kataavana aku kaget banget lihatnya.... kenapa dia gak pakai air bersih aja langsung cuci muka pakai face wash....,0,0,aku kaget banget lihatnya kenapa dia gak pakai air bersih aja langsung cuci muka pakai face wash,aku kaget banget lihatnya kenapa dia gak pakai air bersih aja langsung cuci muka pakai face wash,aku kaget banget lihatnya kenapa dia tidak pakai air bersih saja langsung cuci muka pakai face wash,"['aku', 'kaget', 'banget', 'lihatnya', 'kenapa', 'dia', 'tidak', 'pakai', 'air', 'bersih', 'saja', 'langsung', 'cuci', 'muka', 'pakai', 'face', 'wash']","['kaget', 'banget', 'lihatnya', 'tidak', 'pakai', 'air', 'bersih', 'langsung', 'cuci', 'muka', 'pakai', 'face', 'wash']",kaget banget lihat tidak pakai air bersih langsung cuci muka pakai face wash
,Wed Nov 26 15:04:56 +0000 2025,0,0,1,0,in,@danishbroed pakai face wash apa?,1,1,pakai face wash apa,pakai face wash apa,pakai face wash apa,"['pakai', 'face', 'wash', 'apa']","['pakai', 'face', 'wash']",pakai face wash
,Mon Nov 24 18:02:56 +0000 2025,0,0,0,1,in,@keshikiayame bisa ngilangin bekas jerawat yg item gt ga kak trs spill skincare nya yg face wash dll tu pakai corsx jg kah smpe bisaa semulus kinclong gitu,1,1,bisa ngilangin bekas jerawat yg item gt ga kak trs spill skincare nya yg face wash dll tu pakai corsx jg kah smpe bisaa semulus kinclong gitu,bisa ngilangin bekas jerawat yg item gt ga kak trs spill skincare nya yg face wash dll tu pakai corsx jg kah smpe bisaa semulus kinclong gitu,bisa menghilangkan bekas jerawat yang item begitu tidak kak terus spill skincare ya yang face wash dll itu pakai corsx juga kah sampai bisa semulus kinclong begitu,"['bisa', 'menghilangkan', 'bekas', 'jerawat', 'yang', 'item', 'begitu', 'tidak', 'kak', 'terus', 'spill', 'skincare', 'ya', 'yang', 'face', 'wash', 'dll', 'itu', 'pakai', 'corsx', 'juga', 'kah', 'sampai', 'bisa', 'semulus', 'kinclong', 'begitu']","['menghilangkan', 'bekas', 'jerawat', 'item', 'tidak', 'kak', 'spill', 'skincare', 'ya', 'face', 'wash', 'dll', 'pakai', 'corsx', 'kah', 'semulus', 'kinclong']",hilang bekas jerawat item tidak kak spill skincare ya face wash dll pakai corsx kah mulus kinclong
,Sun Nov 23 13:05:44 +0000 2025,5,1,0,0,in,@bananunah @txtdarionlshop hellow urutannya so far: face wash - toner - essence - serum - moist - sunscreen bedanya kalau am wajib pakai ss malam aku biasanya lebih simple either urutan diatas or just use toner/essence mist sm sleep mask exfo paling seminggu 2x kak aku jg kadang pakai pads/sheet,1,1,hellow urutannya so far face wash toner essence serum moist sunscreen bedanya kalau am wajib pakai ss malam aku biasanya lebih simple either urutan diatas or just use toner essence mist sm sleep mask exfo paling seminggu x kak aku jg kadang pakai pads sheet,hellow urutannya so far face wash toner essence serum moist sunscreen bedanya kalau am wajib pakai ss malam aku biasanya lebih simple either urutan diatas or just use toner essence mist sm sleep mask exfo paling seminggu x kak aku jg kadang pakai pads sheet,hellow urutannya sok far face wash toner essence serum moist sunscreen bedanya kalau sama wajib pakai ss malam aku biasanya lebih simple either urutan diatas orang just use toner essence mist sama sleep mask exfo paling seminggu kali kak aku juga kadang pakai pads sheet,"['hellow', 'urutannya', 'sok', 'far', 'face', 'wash', 'toner', 'essence', 'serum', 'moist', 'sunscreen', 'bedanya', 'kalau', 'sama', 'wajib', 'pakai', 'ss', 'malam', 'aku', 'biasanya', 'lebih', 'simple', 'either', 'urutan', 'diatas', 'orang', 'just', 'use', 'toner', 'essence', 'mist', 'sama', 'sleep', 'mask', 'exfo', 'paling', 'seminggu', 'kali', 'kak', 'aku', 'juga', 'kadang', 'pakai', 'pads', 'sheet']","['hellow', 'urutannya', 'sok', 'far', 'face', 'wash', 'toner', 'essence', 'serum', 'moist', 'sunscreen', 'bedanya', 'wajib', 'pakai', 'ss', 'malam', 'simple', 'either', 'urutan', 'diatas', 'orang', 'just', 'use', 'toner', 'essence', 'mist', 'sleep', 'mask', 'exfo', 'seminggu', 'kali', 'kak', 'kadang', 'pakai', 'pads', 'sheet']",hellow urut sok far face wash toner essence serum moist sunscreen beda wajib pakai ss malam simple either urut atas orang just use toner essence mist sleep mask exfo minggu kali kak kadang pakai pads sheet
,Sat Nov 22 06:01:28 +0000 2025,0,0,1,0,in,@ripalojinavi @nyalalembut @realitanov pakai face wash apa nih?,1,1,pakai face wash apa nih,pakai face wash apa nih,pakai face wash apa nih,"['pakai', 'face', 'wash', 'apa', 'nih']","['pakai', 'face', 'wash', 'nih']",pakai face wash nih
,Fri Nov 21 21:03:37 +0000 2025,0,0,1,0,in,kalau face wash lagi pakai dr.g bagus sihhhhh cuma i kurang suka aja sama yang busanya sedikit mana beli ukurannya gede bgt wkwk. tapi oke oke aja sih. pernah coba roundlab fw sachet dapet dari event dan gue suka banget soft and smooth bgt sukak ,0,0,kalau face wash lagi pakai dr g bagus sihhhhh cuma i kurang suka aja sama yang busanya sedikit mana beli ukurannya gede bgt wkwk tapi oke oke aja sih pernah coba roundlab fw sachet dapet dari event dan gue suka banget soft and smooth bgt sukak,kalau face wash lagi pakai dr g bagus sihhhhh cuma i kurang suka aja sama yang busanya sedikit mana beli ukurannya gede bgt wkwk tapi oke oke aja sih pernah coba roundlab fw sachet dapet dari event dan gue suka banget soft and smooth bgt sukak,kalau face wash lagi pakai dari tidak bagus sihhhhh cuma i kurang suka saja sama yang busanya sedikit mana beli ukurannya gede banget wkwk tapi oke oke saja sih pernah coba roundlab fw sachet dapat dari event dan gue suka banget soft and smooth banget suka,"['kalau', 'face', 'wash', 'lagi', 'pakai', 'dari', 'tidak', 'bagus', 'sihhhhh', 'cuma', 'i', 'kurang', 'suka', 'saja', 'sama', 'yang', 'busanya', 'sedikit', 'mana', 'beli', 'ukurannya', 'gede', 'banget', 'wkwk', 'tapi', 'oke', 'oke', 'saja', 'sih', 'pernah', 'coba', 'roundlab', 'fw', 'sachet', 'dapat', 'dari', 'event', 'dan', 'gue', 'suka', 'banget', 'soft', 'and', 'smooth', 'banget', 'suka']","['face', 'wash', 'pakai', 'tidak', 'bagus', 'sihhhhh', 'i', 'kurang', 'suka', 'busanya', 'beli', 'ukurannya', 'gede', 'banget', 'wkwk', 'oke', 'oke', 'sih', 'coba', 'roundlab', 'fw', 'sachet', 'event', 'gue', 'suka', 'banget', 'soft', 'and', 'smooth', 'banget', 'suka']",face wash pakai tidak bagus sihhhhh i kurang suka busa beli ukur gede banget wkwk oke oke sih coba roundlab fw sachet event gue suka banget soft and smooth banget suka
,Wed Nov 19 16:13:02 +0000 2025,0,0,1,0,in,@chowcomint yep. tapi yg face wash aja sebelum nya pakai fw acnes &amp; sbm yg beige yg dr gandum dan bisa jdi masker bubble gitu,1,1,yep tapi yg face wash aja sebelum nya pakai fw acnes amp sbm yg beige yg dr gandum dan bisa jdi masker bubble gitu,yep tapi yg face wash aja sebelum nya pakai fw acnes amp sbm yg beige yg dr gandum dan bisa jdi masker bubble gitu,ya tapi yang face wash saja sebelum ya pakai fw acnes amp sbm yang beige yang dari gandum dan bisa jadi masker bubble begitu,"['ya', 'tapi', 'yang', 'face', 'wash', 'saja', 'sebelum', 'ya', 'pakai', 'fw', 'acnes', 'amp', 'sbm', 'yang', 'beige', 'yang', 'dari', 'gandum', 'dan', 'bisa', 'jadi', 'masker', 'bubble', 'begitu']","['ya', 'face', 'wash', 'ya', 'pakai', 'fw', 'acnes', 'amp', 'sbm', 'beige', 'gandum', 'masker', 'bubble']",ya face wash ya pakai fw acnes amp sbm beige gandum masker bubble
,Mon Nov 17 14:59:44 +0000 2025,1,0,0,0,in,otewe coba face wash barunya omg face wash ku ceoet abis soalnya suka ku pakai mandi,0,0,otewe coba face wash barunya omg face wash ku ceoet abis soalnya suka ku pakai mandi,otewe coba face wash barunya omg face wash ku ceoet abis soalnya suka ku pakai mandi,otewe coba face wash barunya omg face wash ku ceoet habis soalnya suka ku pakai mandi,"['otewe', 'coba', 'face', 'wash', 'barunya', 'omg', 'face', 'wash', 'ku', 'ceoet', 'habis', 'soalnya', 'suka', 'ku', 'pakai', 'mandi']","['otewe', 'coba', 'face', 'wash', 'barunya', 'omg', 'face', 'wash', 'ku', 'ceoet', 'habis', 'suka', 'ku', 'pakai', 'mandi']",otewe coba face wash baru omg face wash ku ceoet habis suka ku pakai mandi
,Tue Nov 11 16:11:04 +0000 2025,1,0,1,0,in,@3x3lszo @ohmy_beautybank yup kakakk aku nggak pakai mw atau face tonic lagi. langsung aku bersihin sama air terus pakai face wash. sebenernya tergantung kayaknya?? kalo aku lagi pakai heavy makeup tetep pakai kapas tp ya itu nggak pakai mw dan face tonic. kalo makeup daily biasa langsung guyur air,1,1,yup kakakk aku nggak pakai mw atau face tonic lagi langsung aku bersihin sama air terus pakai face wash sebenernya tergantung kayaknya kalo aku lagi pakai heavy makeup tetep pakai kapas tp ya itu nggak pakai mw dan face tonic kalo makeup daily biasa langsung guyur air,yup kakakk aku nggak pakai mw atau face tonic lagi langsung aku bersihin sama air terus pakai face wash sebenernya tergantung kayaknya kalo aku lagi pakai heavy makeup tetep pakai kapas tp ya itu nggak pakai mw dan face tonic kalo makeup daily biasa langsung guyur air,ya kakakk aku tidak pakai mau atau face tonic lagi langsung aku bersihin sama air terus pakai face wash sebenarnya tergantung kayaknya kalau aku lagi pakai heavy makeup tetap pakai kapas tapi ya itu tidak pakai mau dan face tonic kalau makeup daily biasa langsung guyur air,"['ya', 'kakakk', 'aku', 'tidak', 'pakai', 'mau', 'atau', 'face', 'tonic', 'lagi', 'langsung', 'aku', 'bersihin', 'sama', 'air', 'terus', 'pakai', 'face', 'wash', 'sebenarnya', 'tergantung', 'kayaknya', 'kalau', 'aku', 'lagi', 'pakai', 'heavy', 'makeup', 'tetap', 'pakai', 'kapas', 'tapi', 'ya', 'itu', 'tidak', 'pakai', 'mau', 'dan', 'face', 'tonic', 'kalau', 'makeup', 'daily', 'biasa', 'langsung', 'guyur', 'air']","['ya', 'kakakk', 'tidak', 'pakai', 'face', 'tonic', 'langsung', 'bersihin', 'air', 'pakai', 'face', 'wash', 'tergantung', 'kayaknya', 'pakai', 'heavy', 'makeup', 'pakai', 'kapas', 'ya', 'tidak', 'pakai', 'face', 'tonic', 'makeup', 'daily', 'langsung', 'guyur', 'air']",ya kakakk tidak pakai face tonic langsung bersihin air pakai face wash gantung kayak pakai heavy makeup pakai kapas ya tidak pakai face tonic makeup daily langsung guyur air
,Tue Nov 11 02:52:22 +0000 2025,0,0,1,0,in,@trifolliann sama kayak aku kak! bahkan dulu pas kecelakaan dan ada luka di wajah cukup gede di pipi kanan dan kiri aku cuma pakai cairan infus sebagai toner pengganti face wash jerawatku malah gak pernah muncul,2,1,sama kayak aku kak bahkan dulu pas kecelakaan dan ada luka di wajah cukup gede di pipi kanan dan kiri aku cuma pakai cairan infus sebagai toner pengganti face wash jerawatku malah gak pernah muncul,sama kayak aku kak bahkan dulu pas kecelakaan dan ada luka di wajah cukup gede di pipi kanan dan kiri aku cuma pakai cairan infus sebagai toner pengganti face wash jerawatku malah gak pernah muncul,sama kayak aku kak bahkan dulu pas kecelakaan dan ada luka di wajah cukup gede di pipi kanan dan kiri aku cuma pakai cairan infus sebagai toner pengganti face wash jerawatku malah tidak pernah muncul,"['sama', 'kayak', 'aku', 'kak', 'bahkan', 'dulu', 'pas', 'kecelakaan', 'dan', 'ada', 'luka', 'di', 'wajah', 'cukup', 'gede', 'di', 'pipi', 'kanan', 'dan', 'kiri', 'aku', 'cuma', 'pakai', 'cairan', 'infus', 'sebagai', 'toner', 'pengganti', 'face', 'wash', 'jerawatku', 'malah', 'tidak', 'pernah', 'muncul']","['kayak', 'kak', 'pas', 'kecelakaan', 'luka', 'wajah', 'gede', 'pipi', 'kanan', 'kiri', 'pakai', 'cairan', 'infus', 'toner', 'pengganti', 'face', 'wash', 'jerawatku', 'tidak', 'muncul']",kayak kak pas celaka luka wajah gede pipi kanan kiri pakai cair infus toner ganti face wash jerawat tidak muncul
,Mon Nov 10 08:48:54 +0000 2025,0,0,1,0,in,basic skincare aku tuh simpel bgt ya yg penting bersih lembap uv terlindungi udah dan pls ya mumpung 11.11 lagi gila2an kalo mau mulai skincare ya sekarang cleansing balm/micellar â†’ face wash â†’ toner â†’ moisturizer â†’ sunscreen aku pakai ini ,1,1,basic skincare aku tuh simpel bgt ya yg penting bersih lembap uv terlindungi udah dan pls ya mumpung lagi gilaan kalo mau mulai skincare ya sekarang cleansing balm micellar face wash toner moisturizer sunscreen aku pakai ini,basic skincare aku tuh simpel bgt ya yg penting bersih lembap uv terlindungi udah dan pls ya mumpung lagi gilaan kalo mau mulai skincare ya sekarang cleansing balm micellar face wash toner moisturizer sunscreen aku pakai ini,basic skincare aku tuh simpel banget ya yang penting bersih lembap uv terlindungi sudah dan pls ya mumpung lagi gilaan kalau mau mulai skincare ya sekarang cleansing balm micellar face wash toner moisturizer sunscreen aku pakai ini,"['basic', 'skincare', 'aku', 'tuh', 'simpel', 'banget', 'ya', 'yang', 'penting', 'bersih', 'lembap', 'uv', 'terlindungi', 'sudah', 'dan', 'pls', 'ya', 'mumpung', 'lagi', 'gilaan', 'kalau', 'mau', 'mulai', 'skincare', 'ya', 'sekarang', 'cleansing', 'balm', 'micellar', 'face', 'wash', 'toner', 'moisturizer', 'sunscreen', 'aku', 'pakai', 'ini']","['basic', 'skincare', 'tuh', 'simpel', 'banget', 'ya', 'bersih', 'lembap', 'uv', 'terlindungi', 'pls', 'ya', 'mumpung', 'gilaan', 'skincare', 'ya', 'cleansing', 'balm', 'micellar', 'face', 'wash', 'toner', 'moisturizer', 'sunscreen', 'pakai']",basic skincare tuh simpel banget ya bersih lembap uv lindung pls ya mumpung gila skincare ya cleansing balm micellar face wash toner moisturizer sunscreen pakai
,Sun Nov 09 14:51:14 +0000 2025,0,0,0,0,in,@womanfeeds_id banyaaak! aku pakai face wash dan serum eksfonya mantep semuaa! loveeee somethinc ,2,1,banyaaak aku pakai face wash dan serum eksfonya mantep semuaa loveeee somethinc,banyaaak aku pakai face wash dan serum eksfonya mantep semuaa loveeee somethinc,banyaaak aku pakai face wash dan serum eksfonya mantap semuaa loveeee somethinc,"['banyaaak', 'aku', 'pakai', 'face', 'wash', 'dan', 'serum', 'eksfonya', 'mantap', 'semuaa', 'loveeee', 'somethinc']","['banyaaak', 'pakai', 'face', 'wash', 'serum', 'eksfonya', 'mantap', 'semuaa', 'loveeee', 'somethinc']",banyaaak pakai face wash serum eksfonya mantap semuaa loveeee somethinc
,Sun Nov 09 10:18:02 +0000 2025,0,0,3,0,in,ipen hampirr sikat gigi pakai face wash ,0,0,ipen hampirr sikat gigi pakai face wash,ipen hampirr sikat gigi pakai face wash,ipen hampirr sikat gigi pakai face wash,"['ipen', 'hampirr', 'sikat', 'gigi', 'pakai', 'face', 'wash']","['ipen', 'hampirr', 'sikat', 'gigi', 'pakai', 'face', 'wash']",ipen hampirr sikat gigi pakai face wash
,Thu Nov 06 06:16:00 +0000 2025,0,0,0,0,in,ajiq before kawin kata tak suka pakai produk kt muka. teka la now siapa pakai facial wash face mask aku siapa kita tak pakai pun kadang dia sorang sorang dia pakai before tidur,0,0,ajiq before kawin kata tak suka pakai produk kt muka teka la now siapa pakai facial wash face mask aku siapa kita tak pakai pun kadang dia sorang sorang dia pakai before tidur,ajiq before kawin kata tak suka pakai produk kt muka teka la now siapa pakai facial wash face mask aku siapa kita tak pakai pun kadang dia sorang sorang dia pakai before tidur,ajiq before kawin kata tak suka pakai produk kita muka teka lah now siapa pakai facial wash face mask aku siapa kita tak pakai pun kadang dia sorang sorang dia pakai before tidur,"['ajiq', 'before', 'kawin', 'kata', 'tak', 'suka', 'pakai', 'produk', 'kita', 'muka', 'teka', 'lah', 'now', 'siapa', 'pakai', 'facial', 'wash', 'face', 'mask', 'aku', 'siapa', 'kita', 'tak', 'pakai', 'pun', 'kadang', 'dia', 'sorang', 'sorang', 'dia', 'pakai', 'before', 'tidur']","['ajiq', 'before', 'kawin', 'suka', 'pakai', 'produk', 'muka', 'teka', 'now', 'pakai', 'facial', 'wash', 'face', 'mask', 'pakai', 'kadang', 'sorang', 'sorang', 'pakai', 'before', 'tidur']",ajiq before kawin suka pakai produk muka teka now pakai facial wash face mask pakai kadang sorang sorang pakai before tidur
,Thu Nov 06 05:57:13 +0000 2025,0,0,0,0,in,@zraqysz aku lagi pakai face wash yang ada kandungan sa sama obat jerawat verile kak di aku numbuh jerawat kecil merah,0,0,aku lagi pakai face wash yang ada kandungan sa sama obat jerawat verile kak di aku numbuh jerawat kecil merah,aku lagi pakai face wash yang ada kandungan sa sama obat jerawat verile kak di aku numbuh jerawat kecil merah,aku lagi pakai face wash yang ada kandungan sa sama obat jerawat verile kak di aku numbuh jerawat kecil merah,"['aku', 'lagi', 'pakai', 'face', 'wash', 'yang', 'ada', 'kandungan', 'sa', 'sama', 'obat', 'jerawat', 'verile', 'kak', 'di', 'aku', 'numbuh', 'jerawat', 'kecil', 'merah']","['pakai', 'face', 'wash', 'kandungan', 'sa', 'obat', 'jerawat', 'verile', 'kak', 'numbuh', 'jerawat', 'merah']",pakai face wash kandung sa obat jerawat verile kak numbuh jerawat merah
